id,name_on_card,card_number,expiration_date,cvv,merchant_id,user_id
1267,Pietro Garratt,3532770810157395,2028-06-01,167,20,237
1268,Pietro Garratt,3532770810157395,2028-06-01,167,10,237
1269,Pietro Garratt,3532770810157395,2028-06-01,167,5,237
1270,Pietro Garratt,3532770810157395,2028-06-01,167,2,237
1271,Pietro Garratt,3532770810157395,2028-06-01,167,12,237
1272,Grantley Donaway,3577909569028466,2030-02-01,936,10,238
1273,Grantley Donaway,3577909569028466,2030-02-01,936,6,238
1274,Grantley Donaway,3577909569028466,2030-02-01,936,20,238
1275,Grantley Donaway,3577909569028466,2030-02-01,936,18,238
1276,Grantley Donaway,3577909569028466,2030-02-01,936,16,238
1277,Saunderson Creighton,5602252171824624,2028-02-01,913,18,239
1278,Saunderson Creighton,5602252171824624,2028-02-01,913,3,239
1279,Saunderson Creighton,5602252171824624,2028-02-01,913,11,239
1280,Saunderson Creighton,5602252171824624,2028-02-01,913,10,239
1281,Saunderson Creighton,5602252171824624,2028-02-01,913,2,239
1282,Saunderson Creighton,5602252171824624,2028-02-01,913,20,239
1283,Edyth Rubes,675985409236800604,2027-03-01,992,17,240
1284,Edyth Rubes,675985409236800604,2027-03-01,992,8,240
1285,Saree Scolts,3570241395390101,2026-10-01,565,16,241
1286,Saree Scolts,3570241395390101,2026-10-01,565,5,241
1287,Saree Scolts,3570241395390101,2026-10-01,565,6,241
1288,Saree Scolts,3570241395390101,2026-10-01,565,15,241
1289,Agnella Randals,3571696380785749,2025-10-01,447,12,242
1290,Agnella Randals,3571696380785749,2025-10-01,447,10,242
1291,Allsun Reidshaw,337941936071884,2024-12-01,793,13,243
1292,Allsun Reidshaw,337941936071884,2024-12-01,793,9,243
1293,Allsun Reidshaw,337941936071884,2024-12-01,793,10,243
1294,Allsun Reidshaw,337941936071884,2024-12-01,793,6,243
1295,Allsun Reidshaw,337941936071884,2024-12-01,793,1,243
1296,Fairlie Pimlett,676301834772121336,2026-02-01,132,3,244
1297,Fairlie Pimlett,676301834772121336,2026-02-01,132,19,244
1298,Fairlie Pimlett,676301834772121336,2026-02-01,132,4,244
1299,Fairlie Pimlett,676301834772121336,2026-02-01,132,9,244
1300,Fairlie Pimlett,676301834772121336,2026-02-01,132,5,244
1301,Fairlie Pimlett,676301834772121336,2026-02-01,132,11,244
1302,Fairlie Pimlett,676301834772121336,2026-02-01,132,6,244
1303,Fairlie Pimlett,676301834772121336,2026-02-01,132,17,244
1304,Fairlie Pimlett,676301834772121336,2026-02-01,132,8,244
1305,Richmound Kirwan,5048370147651426,2027-08-01,202,13,245
1306,Richmound Kirwan,5048370147651426,2027-08-01,202,8,245
1307,Richmound Kirwan,5048370147651426,2027-08-01,202,15,245
1308,Richmound Kirwan,5048370147651426,2027-08-01,202,14,245
1309,Richmound Kirwan,5048370147651426,2027-08-01,202,17,245
1310,Richmound Kirwan,5048370147651426,2027-08-01,202,4,245
1311,Richmound Kirwan,5048370147651426,2027-08-01,202,9,245
1312,Sylvia Derbyshire,201874736660213,2027-01-01,352,15,246
1313,Sylvia Derbyshire,201874736660213,2027-01-01,352,10,246
1314,Hamlen Kaysor,374288326460408,2028-10-01,472,16,247
1315,Hamlen Kaysor,374288326460408,2028-10-01,472,18,247
1316,Hamlen Kaysor,374288326460408,2028-10-01,472,17,247
1317,Hamlen Kaysor,374288326460408,2028-10-01,472,8,247
1318,Hamlen Kaysor,374288326460408,2028-10-01,472,7,247
1319,Hamlen Kaysor,374288326460408,2028-10-01,472,11,247
1320,Hamlen Kaysor,374288326460408,2028-10-01,472,14,247
1321,Hamlen Kaysor,374288326460408,2028-10-01,472,20,247
1322,Hamlen Kaysor,374288326460408,2028-10-01,472,3,247
1323,Hamlen Kaysor,374288326460408,2028-10-01,472,13,247
1324,Kele Foden,6706943266111523257,2028-05-01,141,5,248
1325,Kele Foden,6706943266111523257,2028-05-01,141,4,248
1326,Kele Foden,6706943266111523257,2028-05-01,141,6,248
1327,Kele Foden,6706943266111523257,2028-05-01,141,11,248
1328,Kele Foden,6706943266111523257,2028-05-01,141,1,248
1329,Kele Foden,6706943266111523257,2028-05-01,141,8,248
1330,Jeniffer Weavill,3561140863261060,2027-03-01,409,20,249
1331,Jeniffer Weavill,3561140863261060,2027-03-01,409,19,249
1332,Tommie Fitton,3583087639294673,2029-09-01,178,3,250
1333,Tommie Fitton,3583087639294673,2029-09-01,178,14,250
1334,Tommie Fitton,3583087639294673,2029-09-01,178,12,250
1335,Jordain Bortoloni,5100148159642326,2029-05-01,698,14,251
1336,Jordain Bortoloni,5100148159642326,2029-05-01,698,10,251
1337,Jordain Bortoloni,5100148159642326,2029-05-01,698,7,251
1338,Jordain Bortoloni,5100148159642326,2029-05-01,698,13,251
1339,Jordain Bortoloni,5100148159642326,2029-05-01,698,1,251
1340,Jordain Bortoloni,5100148159642326,2029-05-01,698,8,251
1341,Jordain Bortoloni,5100148159642326,2029-05-01,698,15,251
1342,Jordain Bortoloni,5100148159642326,2029-05-01,698,18,251
1343,Nonie Lob,63043169737477265,2025-05-01,995,11,252
1344,Nonie Lob,63043169737477265,2025-05-01,995,8,252
1345,Brandise Bettis,670646577162080227,2026-05-01,619,18,253
1346,Susannah Suttaby,5007661632585783,2029-10-01,789,4,254
1347,Susannah Suttaby,5007661632585783,2029-10-01,789,13,254
1348,Susannah Suttaby,5007661632585783,2029-10-01,789,7,254
1349,Kara Scoines,3569528780666787,2030-02-01,883,2,255
1350,Kara Scoines,3569528780666787,2030-02-01,883,1,255
1351,Kara Scoines,3569528780666787,2030-02-01,883,9,255
1352,Kara Scoines,3569528780666787,2030-02-01,883,19,255
1353,Kara Scoines,3569528780666787,2030-02-01,883,16,255
1354,Kara Scoines,3569528780666787,2030-02-01,883,4,255
1355,Kara Scoines,3569528780666787,2030-02-01,883,14,255
1356,Kara Scoines,3569528780666787,2030-02-01,883,3,255
1357,Kara Scoines,3569528780666787,2030-02-01,883,12,255
1358,Kara Scoines,3569528780666787,2030-02-01,883,5,255
1359,Gretal Lyddy,201512030077698,2025-09-01,381,9,256
1360,Loria Slegg,5048370113245906,2027-05-01,551,15,257
1361,Loria Slegg,5048370113245906,2027-05-01,551,3,257
1362,Loria Slegg,5048370113245906,2027-05-01,551,9,257
1363,Loria Slegg,5048370113245906,2027-05-01,551,4,257
1364,Loria Slegg,5048370113245906,2027-05-01,551,7,257
1365,Loria Slegg,5048370113245906,2027-05-01,551,11,257
1366,Loria Slegg,5048370113245906,2027-05-01,551,1,257
1367,Loria Slegg,5048370113245906,2027-05-01,551,14,257
1368,Mil Luckman,5489469014476812,2028-09-01,394,4,258
1369,Mil Luckman,5489469014476812,2028-09-01,394,19,258
1370,Mil Luckman,5489469014476812,2028-09-01,394,20,258
1371,Mil Luckman,5489469014476812,2028-09-01,394,2,258
1372,Mil Luckman,5489469014476812,2028-09-01,394,16,258
1373,Mil Luckman,5489469014476812,2028-09-01,394,3,258
1374,Mil Luckman,5489469014476812,2028-09-01,394,14,258
1375,Mil Luckman,5489469014476812,2028-09-01,394,15,258
1376,Mil Luckman,5489469014476812,2028-09-01,394,13,258
1377,Wittie Straughan,201508636073297,2029-11-01,737,14,259
1378,Wittie Straughan,201508636073297,2029-11-01,737,13,259
1379,Wittie Straughan,201508636073297,2029-11-01,737,16,259
1380,Natka Carruth,3584859887492137,2030-08-01,736,1,260
1381,Natka Carruth,3584859887492137,2030-08-01,736,14,260
1382,Natka Carruth,3584859887492137,2030-08-01,736,6,260
1383,Natka Carruth,3584859887492137,2030-08-01,736,17,260
1384,Natka Carruth,3584859887492137,2030-08-01,736,7,260
1385,Babbette Rosenfrucht,5100136506882182,2026-05-01,885,7,261
1386,Babbette Rosenfrucht,5100136506882182,2026-05-01,885,9,261
1387,Babbette Rosenfrucht,5100136506882182,2026-05-01,885,15,261
1388,Latrina Penberthy,3568942216498460,2028-02-01,41,14,262
1389,Latrina Penberthy,3568942216498460,2028-02-01,41,15,262
1390,Latrina Penberthy,3568942216498460,2028-02-01,41,10,262
1391,Latrina Penberthy,3568942216498460,2028-02-01,41,3,262
1392,Latrina Penberthy,3568942216498460,2028-02-01,41,4,262
1393,Latrina Penberthy,3568942216498460,2028-02-01,41,18,262
1394,Latrina Penberthy,3568942216498460,2028-02-01,41,8,262
1395,Latrina Penberthy,3568942216498460,2028-02-01,41,9,262
1396,Anabal Shelley,3531181848374336,2029-06-01,271,15,263
1397,Anabal Shelley,3531181848374336,2029-06-01,271,5,263
1398,Anabal Shelley,3531181848374336,2029-06-01,271,2,263
1399,Anabal Shelley,3531181848374336,2029-06-01,271,9,263
1400,Anabal Shelley,3531181848374336,2029-06-01,271,11,263
1401,Anabal Shelley,3531181848374336,2029-06-01,271,7,263
1402,Anabal Shelley,3531181848374336,2029-06-01,271,16,263
1403,Daven Van Dale,5108755992976745,2027-12-01,432,14,264
1404,Daven Van Dale,5108755992976745,2027-12-01,432,16,264
1405,Daven Van Dale,5108755992976745,2027-12-01,432,4,264
1406,Daven Van Dale,5108755992976745,2027-12-01,432,8,264
1407,Daven Van Dale,5108755992976745,2027-12-01,432,13,264
1408,Hillery Jeffcoat,561006474971392057,2029-04-01,995,6,265
1409,Hillery Jeffcoat,561006474971392057,2029-04-01,995,19,265
1410,Ginger Vasishchev,3564786684736784,2027-04-01,406,6,266
1411,Ginger Vasishchev,3564786684736784,2027-04-01,406,18,266
1412,Ginger Vasishchev,3564786684736784,2027-04-01,406,12,266
1413,Ginger Vasishchev,3564786684736784,2027-04-01,406,15,266
1414,Ginger Vasishchev,3564786684736784,2027-04-01,406,4,266
1415,Ginger Vasishchev,3564786684736784,2027-04-01,406,7,266
1416,Ginger Vasishchev,3564786684736784,2027-04-01,406,2,266
1417,Nani Ganing,3575287835157605,2029-09-01,979,20,267
1418,Angelina Hayers,4017957550809,2024-12-01,569,6,268
1419,Angelina Hayers,4017957550809,2024-12-01,569,11,268
1420,Angelina Hayers,4017957550809,2024-12-01,569,1,268
1421,Angelina Hayers,4017957550809,2024-12-01,569,7,268
1422,Angelina Hayers,4017957550809,2024-12-01,569,3,268
1423,Sumner Sheldrick,3584083120822188,2028-07-01,146,13,269
1424,Sumner Sheldrick,3584083120822188,2028-07-01,146,3,269
1425,Sumner Sheldrick,3584083120822188,2028-07-01,146,18,269
1426,Sumner Sheldrick,3584083120822188,2028-07-01,146,1,269
1427,Harlen Wathall,5602257035049326,2030-04-01,946,4,270
1428,Harlen Wathall,5602257035049326,2030-04-01,946,14,270
1429,Harlen Wathall,5602257035049326,2030-04-01,946,3,270
1430,Gay Symmons,5007668468557026,2027-10-01,389,3,271
1431,Gay Symmons,5007668468557026,2027-10-01,389,7,271
1432,Gay Symmons,5007668468557026,2027-10-01,389,9,271
1433,Gay Symmons,5007668468557026,2027-10-01,389,13,271
1434,Gay Symmons,5007668468557026,2027-10-01,389,6,271
1435,Gay Symmons,5007668468557026,2027-10-01,389,12,271
1436,Gay Symmons,5007668468557026,2027-10-01,389,5,271
1437,Gay Symmons,5007668468557026,2027-10-01,389,16,271
1438,Margaretta Broggelli,3576872441876802,2028-12-01,168,15,272
1439,Margaretta Broggelli,3576872441876802,2028-12-01,168,14,272
1440,Margaretta Broggelli,3576872441876802,2028-12-01,168,2,272
1441,Margaretta Broggelli,3576872441876802,2028-12-01,168,10,272
1442,Janean Raincin,3582016993056387,2028-10-01,572,6,273
1443,Janean Raincin,3582016993056387,2028-10-01,572,17,273
1444,Janean Raincin,3582016993056387,2028-10-01,572,3,273
1445,Janean Raincin,3582016993056387,2028-10-01,572,9,273
1446,Janean Raincin,3582016993056387,2028-10-01,572,2,273
1447,Janean Raincin,3582016993056387,2028-10-01,572,16,273
1448,Janean Raincin,3582016993056387,2028-10-01,572,13,273
1449,Janean Raincin,3582016993056387,2028-10-01,572,4,273
1450,Janean Raincin,3582016993056387,2028-10-01,572,5,273
1451,Jeffy Willetts,5020193048193317285,2029-10-01,333,11,274
1452,Jeffy Willetts,5020193048193317285,2029-10-01,333,9,274
1453,Jeffy Willetts,5020193048193317285,2029-10-01,333,6,274
1454,Jeffy Willetts,5020193048193317285,2029-10-01,333,13,274
1455,Jeffy Willetts,5020193048193317285,2029-10-01,333,8,274
1456,Lina Cayle,3541675220916703,2025-04-01,290,2,275
1457,Lina Cayle,3541675220916703,2025-04-01,290,12,275
1458,Lina Cayle,3541675220916703,2025-04-01,290,1,275
1459,Lina Cayle,3541675220916703,2025-04-01,290,3,275
1460,Dehlia Kneeland,3577217371927663,2028-09-01,106,2,276
1461,Dehlia Kneeland,3577217371927663,2028-09-01,106,14,276
1462,Dehlia Kneeland,3577217371927663,2028-09-01,106,3,276
1463,Dehlia Kneeland,3577217371927663,2028-09-01,106,13,276
1464,Dehlia Kneeland,3577217371927663,2028-09-01,106,11,276
1465,Dehlia Kneeland,3577217371927663,2028-09-01,106,4,276
1466,Dehlia Kneeland,3577217371927663,2028-09-01,106,16,276
1467,Dehlia Kneeland,3577217371927663,2028-09-01,106,6,276
1468,Karyn Seleway,3583150075339244,2025-08-01,849,9,277
1469,Karyn Seleway,3583150075339244,2025-08-01,849,10,277
1470,Karyn Seleway,3583150075339244,2025-08-01,849,11,277
1471,Karyn Seleway,3583150075339244,2025-08-01,849,3,277
1472,Karyn Seleway,3583150075339244,2025-08-01,849,18,277
1473,Alistair Ughini,6762710965783070778,2029-08-01,112,18,278
1474,Alistair Ughini,6762710965783070778,2029-08-01,112,2,278
1475,Alistair Ughini,6762710965783070778,2029-08-01,112,16,278
1476,Missie Blaksland,3542861311707099,2028-03-01,177,14,279
1477,Missie Blaksland,3542861311707099,2028-03-01,177,13,279
1478,Adrian Althrope,5602244950875333049,2026-09-01,899,19,280
1479,Adrian Althrope,5602244950875333049,2026-09-01,899,18,280
1480,Adrian Althrope,5602244950875333049,2026-09-01,899,9,280
1481,Adrian Althrope,5602244950875333049,2026-09-01,899,16,280
1482,Adrian Althrope,5602244950875333049,2026-09-01,899,10,280
1483,Adrian Althrope,5602244950875333049,2026-09-01,899,1,280
1484,Adrian Althrope,5602244950875333049,2026-09-01,899,11,280
1485,Lissi Henze,3579860454782220,2026-09-01,411,18,281
1486,Lissi Henze,3579860454782220,2026-09-01,411,4,281
1487,Lissi Henze,3579860454782220,2026-09-01,411,15,281
1488,Lissi Henze,3579860454782220,2026-09-01,411,10,281
1489,Lissi Henze,3579860454782220,2026-09-01,411,11,281
1490,Lissi Henze,3579860454782220,2026-09-01,411,3,281
1491,Lissi Henze,3579860454782220,2026-09-01,411,16,281
1492,Lissi Henze,3579860454782220,2026-09-01,411,6,281
1493,Lissi Henze,3579860454782220,2026-09-01,411,20,281
1494,Stanleigh Dykes,3534132531342509,2029-11-01,687,8,282
1495,Norma McTerrelly,4508161500053391,2029-02-01,577,2,283
1496,Norma McTerrelly,4508161500053391,2029-02-01,577,10,283
1497,Norma McTerrelly,4508161500053391,2029-02-01,577,6,283
1498,Norma McTerrelly,4508161500053391,2029-02-01,577,14,283
1499,Norma McTerrelly,4508161500053391,2029-02-01,577,9,283
1500,Norma McTerrelly,4508161500053391,2029-02-01,577,16,283
1501,Norma McTerrelly,4508161500053391,2029-02-01,577,18,283
1502,Norma McTerrelly,4508161500053391,2029-02-01,577,20,283
1503,Norma McTerrelly,4508161500053391,2029-02-01,577,8,283
1504,Norma McTerrelly,4508161500053391,2029-02-01,577,11,283
1505,Dave Goligher,3532398239648677,2028-12-01,744,10,284
1506,Dave Goligher,3532398239648677,2028-12-01,744,6,284
1507,Dave Goligher,3532398239648677,2028-12-01,744,5,284
1508,Brittne Fibbitts,50380963779245756,2030-08-01,461,1,285
1509,Brittne Fibbitts,50380963779245756,2030-08-01,461,18,285
1510,Brittne Fibbitts,50380963779245756,2030-08-01,461,19,285
1511,Brittne Fibbitts,50380963779245756,2030-08-01,461,4,285
1512,Brittne Fibbitts,50380963779245756,2030-08-01,461,20,285
1513,Brittne Fibbitts,50380963779245756,2030-08-01,461,15,285
1514,Brittne Fibbitts,50380963779245756,2030-08-01,461,10,285
1515,Brittne Fibbitts,50380963779245756,2030-08-01,461,6,285
1516,Lona Malyj,4026990788427460,2025-07-01,177,5,286
1517,Lona Malyj,4026990788427460,2025-07-01,177,11,286
1518,Delila Ryson,3543724161476661,2027-07-01,5,10,287
1519,Delila Ryson,3543724161476661,2027-07-01,5,17,287
1520,Delila Ryson,3543724161476661,2027-07-01,5,12,287
1521,Delila Ryson,3543724161476661,2027-07-01,5,15,287
1522,Delila Ryson,3543724161476661,2027-07-01,5,9,287
1523,Delila Ryson,3543724161476661,2027-07-01,5,11,287
1524,Delila Ryson,3543724161476661,2027-07-01,5,8,287
1525,Delila Ryson,3543724161476661,2027-07-01,5,13,287
1526,Delila Ryson,3543724161476661,2027-07-01,5,16,287
1527,Verina Bottom,3577664414939892,2027-10-01,110,11,288
1528,Verina Bottom,3577664414939892,2027-10-01,110,7,288
1529,Verina Bottom,3577664414939892,2027-10-01,110,1,288
1530,Verina Bottom,3577664414939892,2027-10-01,110,6,288
1531,Verina Bottom,3577664414939892,2027-10-01,110,19,288
1532,Verina Bottom,3577664414939892,2027-10-01,110,18,288
1533,Risa Smedmoor,5458206971591978,2030-07-01,454,4,289
1534,Risa Smedmoor,5458206971591978,2030-07-01,454,18,289
1535,Risa Smedmoor,5458206971591978,2030-07-01,454,10,289
1536,Risa Smedmoor,5458206971591978,2030-07-01,454,17,289
1537,Risa Smedmoor,5458206971591978,2030-07-01,454,7,289
1538,Risa Smedmoor,5458206971591978,2030-07-01,454,11,289
1539,Risa Smedmoor,5458206971591978,2030-07-01,454,12,289
1540,Constancia Dugald,36937025803587,2028-11-01,557,18,290
1541,Constancia Dugald,36937025803587,2028-11-01,557,7,290
1542,Constancia Dugald,36937025803587,2028-11-01,557,19,290
1543,Constancia Dugald,36937025803587,2028-11-01,557,2,290
1544,Constancia Dugald,36937025803587,2028-11-01,557,1,290
1545,Constancia Dugald,36937025803587,2028-11-01,557,4,290
1546,Frants Dealy,337941066659847,2025-02-01,131,12,291
1547,Frants Dealy,337941066659847,2025-02-01,131,19,291
1548,Frants Dealy,337941066659847,2025-02-01,131,10,291
1549,Oralle Sueter,5157057764940979,2027-05-01,911,16,292
1550,Oralle Sueter,5157057764940979,2027-05-01,911,20,292
1551,Oralle Sueter,5157057764940979,2027-05-01,911,4,292
1552,Oralle Sueter,5157057764940979,2027-05-01,911,11,292
1553,Oralle Sueter,5157057764940979,2027-05-01,911,7,292
1554,Oralle Sueter,5157057764940979,2027-05-01,911,15,292
1555,Oralle Sueter,5157057764940979,2027-05-01,911,13,292
1556,Oralle Sueter,5157057764940979,2027-05-01,911,9,292
1557,Oralle Sueter,5157057764940979,2027-05-01,911,1,292
1558,Mar Tankard,3554672859407009,2028-09-01,79,1,293
1559,Mar Tankard,3554672859407009,2028-09-01,79,8,293
1560,Gael Teasdale-Markie,3556673800225027,2027-10-01,614,10,294
1561,Gael Teasdale-Markie,3556673800225027,2027-10-01,614,19,294
1562,Gael Teasdale-Markie,3556673800225027,2027-10-01,614,12,294
1563,Gael Teasdale-Markie,3556673800225027,2027-10-01,614,6,294
1564,Gael Teasdale-Markie,3556673800225027,2027-10-01,614,2,294
1565,Gael Teasdale-Markie,3556673800225027,2027-10-01,614,17,294
1566,Gael Teasdale-Markie,3556673800225027,2027-10-01,614,4,294
1567,Kim De Andreis,201774965592451,2029-04-01,924,2,295
1568,Kim De Andreis,201774965592451,2029-04-01,924,8,295
1569,Kim De Andreis,201774965592451,2029-04-01,924,1,295
1570,Kim De Andreis,201774965592451,2029-04-01,924,12,295
1571,Kim De Andreis,201774965592451,2029-04-01,924,9,295
1572,Kim De Andreis,201774965592451,2029-04-01,924,5,295
1573,Kim De Andreis,201774965592451,2029-04-01,924,15,295
1574,Kim De Andreis,201774965592451,2029-04-01,924,14,295
1575,Kim De Andreis,201774965592451,2029-04-01,924,16,295
1576,Hardy Kaplan,3581657506463338,2025-09-01,340,4,296
1577,Hardy Kaplan,3581657506463338,2025-09-01,340,2,296
1578,Hardy Kaplan,3581657506463338,2025-09-01,340,7,296
1579,Hardy Kaplan,3581657506463338,2025-09-01,340,6,296
1580,Hardy Kaplan,3581657506463338,2025-09-01,340,12,296
1581,Hardy Kaplan,3581657506463338,2025-09-01,340,9,296
1582,Hardy Kaplan,3581657506463338,2025-09-01,340,17,296
1583,Hardy Kaplan,3581657506463338,2025-09-01,340,16,296
1584,Hardy Kaplan,3581657506463338,2025-09-01,340,11,296
1585,Sissie Gilfillan,4175008500098987,2026-03-01,692,5,297
1586,Bruce Sultan,5602231233395278,2030-01-01,904,10,298
1587,Bruce Sultan,5602231233395278,2030-01-01,904,7,298
